# #x[m], y[m], z[m], pressure[Pa], gas saturation[-], mass fraction of CO2 in liquid[-], mass fraction of H2O in vapor[-], phase mass density gas[kg/m3], phase mass density water [kg/m3], total mass CO2[kg]
# 
3.500e+01, 5.000e-01, -3.150e+02, 4.004e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.267e+02, 1.006e+03, 6.763e-02
3.500e+01, 5.000e-01, -2.850e+02, 3.975e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.281e+02, 1.007e+03, 6.765e-02
3.500e+01, 5.000e-01, -2.550e+02, 3.945e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.295e+02, 1.007e+03, 6.766e-02
3.500e+01, 5.000e-01, -2.250e+02, 3.916e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.308e+02, 1.007e+03, 6.768e-02
3.500e+01, 5.000e-01, -1.950e+02, 3.886e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.321e+02, 1.007e+03, 3.028e+01
3.500e+01, 5.000e-01, -1.650e+02, 3.856e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.338e+02, 1.008e+03, 3.029e+01
3.500e+01, 5.000e-01, -1.350e+02, 3.845e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.370e+02, 1.008e+03, 3.387e-02
3.500e+01, 5.000e-01, -1.050e+02, 3.816e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.388e+02, 1.008e+03, 3.388e-02
3.500e+01, 5.000e-01, -7.500e+01, 3.786e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.406e+02, 1.008e+03, 3.389e-02
3.500e+01, 5.000e-01, -4.500e+01, 3.756e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.423e+02, 1.009e+03, 3.389e-02
3.500e+01, 5.000e-01, -1.500e+01, 3.727e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.440e+02, 1.009e+03, 3.390e-02
1.050e+02, 5.000e-01, -1.185e+03, 4.819e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.971e+02, 9.992e+02, 3.358e-08
1.050e+02, 5.000e-01, -1.155e+03, 4.800e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.972e+02, 9.993e+02, 3.358e-08
1.050e+02, 5.000e-01, -1.125e+03, 4.788e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.976e+02, 9.994e+02, 3.358e-08
1.050e+02, 5.000e-01, -1.095e+03, 4.774e+07, 0.000e+00, 1.527e-05, 0.000e+00, 8.983e+02, 9.996e+02, 1.282e+00
1.050e+02, 5.000e-01, -1.065e+03, 4.745e+07, 0.000e+00, 1.756e-05, 0.000e+00, 8.991e+02, 9.999e+02, 1.475e+00
1.050e+02, 5.000e-01, -1.035e+03, 4.715e+07, 0.000e+00, 1.004e-06, 0.000e+00, 9.001e+02, 1.000e+03, 8.439e-02
1.050e+02, 5.000e-01, -1.005e+03, 4.686e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.013e+02, 1.000e+03, 8.405e-02
1.050e+02, 5.000e-01, -9.750e+02, 4.657e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.026e+02, 1.001e+03, 8.407e-02
1.050e+02, 5.000e-01, -9.450e+02, 4.627e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.042e+02, 1.001e+03, 8.411e-02
1.050e+02, 5.000e-01, -9.150e+02, 4.598e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.059e+02, 1.002e+03, 8.414e-02
1.050e+02, 5.000e-01, -8.850e+02, 4.582e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.082e+02, 1.002e+03, 4.630e-02
1.050e+02, 5.000e-01, -8.550e+02, 4.557e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.087e+02, 1.002e+03, 3.368e-02
1.050e+02, 5.000e-01, -8.250e+02, 4.527e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.090e+02, 1.002e+03, 3.368e-02
1.050e+02, 5.000e-01, -7.950e+02, 4.498e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.092e+02, 1.003e+03, 3.370e-02
1.050e+02, 5.000e-01, -7.650e+02, 4.468e+07, 0.000e+00, 4.220e-05, 0.000e+00, 9.094e+02, 1.003e+03, 1.422e+00
1.050e+02, 5.000e-01, -7.350e+02, 4.424e+07, 0.000e+00, 3.757e-02, 0.000e+00, 9.090e+02, 1.011e+03, 2.513e+03
1.050e+02, 5.000e-01, -7.050e+02, 4.389e+07, 0.000e+00, 4.167e-02, 0.000e+00, 9.095e+02, 1.012e+03, 2.834e+03
1.050e+02, 5.000e-01, -6.750e+02, 4.359e+07, 0.000e+00, 1.667e-02, 0.000e+00, 9.103e+02, 1.007e+03, 1.128e+03
1.050e+02, 5.000e-01, -6.450e+02, 4.330e+07, 0.000e+00, 3.826e-03, 0.000e+00, 9.113e+02, 1.004e+03, 2.582e+02
1.050e+02, 5.000e-01, -6.150e+02, 4.300e+07, 0.000e+00, 3.615e-04, 0.000e+00, 9.124e+02, 1.004e+03, 2.439e+01
1.050e+02, 5.000e-01, -5.850e+02, 4.271e+07, 0.000e+00, 1.341e-05, 0.000e+00, 9.136e+02, 1.004e+03, 9.048e-01
1.050e+02, 5.000e-01, -5.550e+02, 4.241e+07, 0.000e+00, 1.170e-06, 0.000e+00, 9.149e+02, 1.004e+03, 7.893e-02
1.050e+02, 5.000e-01, -5.250e+02, 4.212e+07, 0.000e+00, 1.002e-06, 0.000e+00, 9.161e+02, 1.004e+03, 6.764e-02
1.050e+02, 5.000e-01, -4.950e+02, 4.182e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.172e+02, 1.005e+03, 6.752e-02
1.050e+02, 5.000e-01, -4.650e+02, 4.152e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.184e+02, 1.005e+03, 8.019e-02
1.050e+02, 5.000e-01, -4.350e+02, 4.123e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.201e+02, 1.005e+03, 8.444e-02
1.050e+02, 5.000e-01, -4.050e+02, 4.093e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.220e+02, 1.006e+03, 8.447e-02
1.050e+02, 5.000e-01, -3.750e+02, 4.063e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.240e+02, 1.006e+03, 8.450e-02
1.050e+02, 5.000e-01, -3.450e+02, 4.034e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.257e+02, 1.006e+03, 6.762e-02
1.050e+02, 5.000e-01, -3.150e+02, 4.004e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.271e+02, 1.006e+03, 6.764e-02
1.050e+02, 5.000e-01, -2.850e+02, 3.975e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.285e+02, 1.007e+03, 6.765e-02
1.050e+02, 5.000e-01, -2.550e+02, 3.945e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.301e+02, 1.007e+03, 6.767e-02
1.050e+02, 5.000e-01, -2.250e+02, 3.916e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.318e+02, 1.007e+03, 6.769e-02
1.050e+02, 5.000e-01, -1.950e+02, 3.886e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.336e+02, 1.007e+03, 6.770e-02
1.050e+02, 5.000e-01, -1.650e+02, 3.856e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.357e+02, 1.008e+03, 6.772e-02
1.050e+02, 5.000e-01, -1.350e+02, 3.831e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.380e+02, 1.008e+03, 5.928e-02
1.050e+02, 5.000e-01, -1.050e+02, 3.816e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.400e+02, 1.008e+03, 3.388e-02
1.050e+02, 5.000e-01, -7.500e+01, 3.786e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.412e+02, 1.009e+03, 3.389e-02
1.050e+02, 5.000e-01, -4.500e+01, 3.756e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.426e+02, 1.009e+03, 3.389e-02
1.050e+02, 5.000e-01, -1.500e+01, 3.727e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.440e+02, 1.009e+03, 3.390e-02
1.750e+02, 5.000e-01, -1.185e+03, 4.814e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.969e+02, 9.992e+02, 3.358e-08
1.750e+02, 5.000e-01, -1.155e+03, 4.794e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.970e+02, 9.993e+02, 3.358e-08
1.750e+02, 5.000e-01, -1.125e+03, 4.783e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.974e+02, 9.994e+02, 3.358e-08
1.750e+02, 5.000e-01, -1.095e+03, 4.772e+07, 0.000e+00, 4.753e-04, 0.000e+00, 8.979e+02, 9.997e+02, 3.984e+01
1.750e+02, 5.000e-01, -1.065e+03, 4.745e+07, 0.000e+00, 5.605e-04, 0.000e+00, 8.988e+02, 9.999e+02, 4.708e+01
1.750e+02, 5.000e-01, -1.035e+03, 4.715e+07, 0.000e+00, 6.114e-06, 0.000e+00, 8.999e+02, 1.000e+03, 5.137e-01
1.750e+02, 5.000e-01, -1.005e+03, 4.686e+07, 0.000e+00, 1.019e-06, 0.000e+00, 9.012e+02, 1.000e+03, 8.561e-02
1.750e+02, 5.000e-01, -9.750e+02, 4.657e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.028e+02, 1.001e+03, 8.408e-02
1.750e+02, 5.000e-01, -9.450e+02, 4.627e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.045e+02, 1.001e+03, 8.411e-02
1.750e+02, 5.000e-01, -9.150e+02, 4.598e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.063e+02, 1.002e+03, 8.415e-02
1.750e+02, 5.000e-01, -8.850e+02, 4.582e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.086e+02, 1.002e+03, 4.630e-02
1.750e+02, 5.000e-01, -8.550e+02, 4.557e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.092e+02, 1.002e+03, 3.368e-02
1.750e+02, 5.000e-01, -8.250e+02, 4.527e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.094e+02, 1.003e+03, 3.369e-02
1.750e+02, 5.000e-01, -7.950e+02, 4.498e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.096e+02, 1.003e+03, 3.370e-02
1.750e+02, 5.000e-01, -7.650e+02, 4.468e+07, 0.000e+00, 3.694e-06, 0.000e+00, 9.097e+02, 1.003e+03, 1.245e-01
1.750e+02, 5.000e-01, -7.350e+02, 4.433e+07, 0.000e+00, 1.737e-02, 0.000e+00, 9.097e+02, 1.007e+03, 1.045e+03
1.750e+02, 5.000e-01, -7.050e+02, 4.389e+07, 0.000e+00, 5.262e-02, 0.000e+00, 9.097e+02, 1.015e+03, 3.588e+03
1.750e+02, 5.000e-01, -6.750e+02, 4.359e+07, 0.000e+00, 1.815e-02, 0.000e+00, 9.104e+02, 1.007e+03, 1.228e+03
1.750e+02, 5.000e-01, -6.450e+02, 4.330e+07, 0.000e+00, 4.188e-03, 0.000e+00, 9.113e+02, 1.004e+03, 2.827e+02
1.750e+02, 5.000e-01, -6.150e+02, 4.300e+07, 0.000e+00, 4.862e-04, 0.000e+00, 9.124e+02, 1.004e+03, 3.279e+01
1.750e+02, 5.000e-01, -5.850e+02, 4.271e+07, 0.000e+00, 2.393e-05, 0.000e+00, 9.135e+02, 1.004e+03, 1.614e+00
1.750e+02, 5.000e-01, -5.550e+02, 4.241e+07, 0.000e+00, 1.444e-06, 0.000e+00, 9.146e+02, 1.004e+03, 9.745e-02
1.750e+02, 5.000e-01, -5.250e+02, 4.212e+07, 0.000e+00, 1.006e-06, 0.000e+00, 9.157e+02, 1.004e+03, 6.787e-02
1.750e+02, 5.000e-01, -4.950e+02, 4.182e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.168e+02, 1.005e+03, 6.751e-02
1.750e+02, 5.000e-01, -4.650e+02, 4.152e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.179e+02, 1.005e+03, 8.019e-02
1.750e+02, 5.000e-01, -4.350e+02, 4.123e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.198e+02, 1.005e+03, 8.444e-02
1.750e+02, 5.000e-01, -4.050e+02, 4.093e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.218e+02, 1.006e+03, 8.447e-02
1.750e+02, 5.000e-01, -3.750e+02, 4.063e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.240e+02, 1.006e+03, 8.450e-02
1.750e+02, 5.000e-01, -3.450e+02, 4.034e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.258e+02, 1.006e+03, 6.762e-02
1.750e+02, 5.000e-01, -3.150e+02, 4.004e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.273e+02, 1.006e+03, 6.764e-02
1.750e+02, 5.000e-01, -2.850e+02, 3.975e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.289e+02, 1.007e+03, 6.766e-02
1.750e+02, 5.000e-01, -2.550e+02, 3.945e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.306e+02, 1.007e+03, 6.767e-02
1.750e+02, 5.000e-01, -2.250e+02, 3.916e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.324e+02, 1.007e+03, 6.769e-02
1.750e+02, 5.000e-01, -1.950e+02, 3.886e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.343e+02, 1.008e+03, 6.771e-02
1.750e+02, 5.000e-01, -1.650e+02, 3.856e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.364e+02, 1.008e+03, 6.773e-02
1.750e+02, 5.000e-01, -1.350e+02, 3.831e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.387e+02, 1.008e+03, 5.928e-02
1.750e+02, 5.000e-01, -1.050e+02, 3.816e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.405e+02, 1.008e+03, 3.388e-02
1.750e+02, 5.000e-01, -7.500e+01, 3.786e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.417e+02, 1.009e+03, 3.389e-02
1.750e+02, 5.000e-01, -4.500e+01, 3.756e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.428e+02, 1.009e+03, 3.390e-02
1.750e+02, 5.000e-01, -1.500e+01, 3.727e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.441e+02, 1.009e+03, 3.390e-02
2.450e+02, 5.000e-01, -1.185e+03, 4.815e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.970e+02, 9.992e+02, 3.358e-08
2.450e+02, 5.000e-01, -1.155e+03, 4.796e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.970e+02, 9.993e+02, 3.358e-08
2.450e+02, 5.000e-01, -1.125e+03, 4.783e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.974e+02, 9.994e+02, 3.358e-08
2.450e+02, 5.000e-01, -1.095e+03, 4.772e+07, 0.000e+00, 5.081e-03, 0.000e+00, 8.978e+02, 1.001e+03, 4.283e+02
2.450e+02, 5.000e-01, -1.065e+03, 4.745e+07, 0.000e+00, 3.808e-03, 0.000e+00, 8.986e+02, 1.001e+03, 3.201e+02
2.450e+02, 5.000e-01, -1.035e+03, 4.715e+07, 0.000e+00, 1.475e-04, 0.000e+00, 8.997e+02, 1.000e+03, 1.239e+01
2.450e+02, 5.000e-01, -1.005e+03, 4.686e+07, 0.000e+00, 3.831e-06, 0.000e+00, 9.011e+02, 1.000e+03, 3.219e-01
2.450e+02, 5.000e-01, -9.750e+02, 4.656e+07, 0.000e+00, 1.002e-06, 0.000e+00, 9.027e+02, 1.001e+03, 8.421e-02
2.450e+02, 5.000e-01, -9.450e+02, 4.627e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.044e+02, 1.001e+03, 8.411e-02
2.450e+02, 5.000e-01, -9.150e+02, 4.598e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.063e+02, 1.002e+03, 8.415e-02
2.450e+02, 5.000e-01, -8.850e+02, 4.568e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.081e+02, 1.002e+03, 8.418e-02
2.450e+02, 5.000e-01, -8.550e+02, 4.557e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.095e+02, 1.002e+03, 3.368e-02
2.450e+02, 5.000e-01, -8.250e+02, 4.528e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.097e+02, 1.003e+03, 3.369e-02
2.450e+02, 5.000e-01, -7.950e+02, 4.498e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.099e+02, 1.003e+03, 3.369e-02
2.450e+02, 5.000e-01, -7.650e+02, 4.468e+07, 0.000e+00, 1.144e-06, 0.000e+00, 9.100e+02, 1.003e+03, 3.854e-02
2.450e+02, 5.000e-01, -7.350e+02, 4.438e+07, 0.000e+00, 2.295e-03, 0.000e+00, 9.101e+02, 1.003e+03, 7.748e+01
2.450e+02, 5.000e-01, -7.050e+02, 4.389e+07, 0.000e+00, 5.589e-02, 0.000e+00, 9.098e+02, 1.015e+03, 3.814e+03
2.450e+02, 5.000e-01, -6.750e+02, 4.359e+07, 0.000e+00, 2.142e-02, 0.000e+00, 9.105e+02, 1.008e+03, 1.451e+03
2.450e+02, 5.000e-01, -6.450e+02, 4.330e+07, 0.000e+00, 5.017e-03, 0.000e+00, 9.114e+02, 1.004e+03, 3.387e+02
2.450e+02, 5.000e-01, -6.150e+02, 4.300e+07, 0.000e+00, 7.157e-04, 0.000e+00, 9.124e+02, 1.004e+03, 4.828e+01
2.450e+02, 5.000e-01, -5.850e+02, 4.271e+07, 0.000e+00, 6.122e-05, 0.000e+00, 9.134e+02, 1.004e+03, 4.130e+00
2.450e+02, 5.000e-01, -5.550e+02, 4.241e+07, 0.000e+00, 3.156e-06, 0.000e+00, 9.145e+02, 1.004e+03, 2.130e-01
2.450e+02, 5.000e-01, -5.250e+02, 4.212e+07, 0.000e+00, 1.057e-06, 0.000e+00, 9.156e+02, 1.004e+03, 7.132e-02
2.450e+02, 5.000e-01, -4.950e+02, 4.182e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.167e+02, 1.005e+03, 6.754e-02
2.450e+02, 5.000e-01, -4.650e+02, 4.153e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.179e+02, 1.005e+03, 6.753e-02
2.450e+02, 5.000e-01, -4.350e+02, 4.123e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.196e+02, 1.005e+03, 8.444e-02
2.450e+02, 5.000e-01, -4.050e+02, 4.093e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.218e+02, 1.006e+03, 8.447e-02
2.450e+02, 5.000e-01, -3.750e+02, 4.063e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.240e+02, 1.006e+03, 8.450e-02
2.450e+02, 5.000e-01, -3.450e+02, 4.034e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.259e+02, 1.006e+03, 6.762e-02
2.450e+02, 5.000e-01, -3.150e+02, 4.004e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.275e+02, 1.007e+03, 6.764e-02
2.450e+02, 5.000e-01, -2.850e+02, 3.975e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.291e+02, 1.007e+03, 6.766e-02
2.450e+02, 5.000e-01, -2.550e+02, 3.945e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.309e+02, 1.007e+03, 6.767e-02
2.450e+02, 5.000e-01, -2.250e+02, 3.916e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.327e+02, 1.007e+03, 6.769e-02
2.450e+02, 5.000e-01, -1.950e+02, 3.886e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.347e+02, 1.008e+03, 6.771e-02
2.450e+02, 5.000e-01, -1.650e+02, 3.856e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.367e+02, 1.008e+03, 6.773e-02
2.450e+02, 5.000e-01, -1.350e+02, 3.831e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.390e+02, 1.008e+03, 5.928e-02
2.450e+02, 5.000e-01, -1.050e+02, 3.816e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.408e+02, 1.008e+03, 3.388e-02
2.450e+02, 5.000e-01, -7.500e+01, 3.786e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.419e+02, 1.009e+03, 3.389e-02
2.450e+02, 5.000e-01, -4.500e+01, 3.756e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.430e+02, 1.009e+03, 3.390e-02
2.450e+02, 5.000e-01, -1.500e+01, 3.727e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.441e+02, 1.009e+03, 3.390e-02
3.150e+02, 5.000e-01, -1.185e+03, 4.826e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.974e+02, 9.993e+02, 3.358e-08
3.150e+02, 5.000e-01, -1.155e+03, 4.806e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.974e+02, 9.993e+02, 3.358e-08
3.150e+02, 5.000e-01, -1.125e+03, 4.791e+07, 0.000e+00, 1.001e-06, 0.000e+00, 8.975e+02, 9.994e+02, 3.363e-08
3.150e+02, 5.000e-01, -1.095e+03, 4.774e+07, 0.000e+00, 2.088e-02, 0.000e+00, 8.978e+02, 1.004e+03, 1.764e+03
3.150e+02, 5.000e-01, -1.065e+03, 4.745e+07, 0.000e+00, 1.006e-02, 0.000e+00, 8.984e+02, 1.002e+03, 8.472e+02
3.150e+02, 5.000e-01, -1.035e+03, 4.715e+07, 0.000e+00, 7.628e-04, 0.000e+00, 8.996e+02, 1.000e+03, 6.409e+01
3.150e+02, 5.000e-01, -1.005e+03, 4.686e+07, 0.000e+00, 2.387e-05, 0.000e+00, 9.010e+02, 1.000e+03, 2.006e+00
3.150e+02, 5.000e-01, -9.750e+02, 4.656e+07, 0.000e+00, 1.109e-06, 0.000e+00, 9.026e+02, 1.001e+03, 9.327e-02
3.150e+02, 5.000e-01, -9.450e+02, 4.627e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.044e+02, 1.001e+03, 8.414e-02
3.150e+02, 5.000e-01, -9.150e+02, 4.598e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.063e+02, 1.002e+03, 8.415e-02
3.150e+02, 5.000e-01, -8.850e+02, 4.568e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.082e+02, 1.002e+03, 8.419e-02
3.150e+02, 5.000e-01, -8.550e+02, 4.557e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.096e+02, 1.002e+03, 3.368e-02
3.150e+02, 5.000e-01, -8.250e+02, 4.528e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.098e+02, 1.003e+03, 3.369e-02
3.150e+02, 5.000e-01, -7.950e+02, 4.498e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.100e+02, 1.003e+03, 3.369e-02
