# #x[m], y[m], z[m], pressure[Pa], gas saturation[-], mass fraction of CO2 in liquid[-], mass fraction of H2O in vapor[-], phase mass density gas[kg/m3], phase mass density water [kg/m3], total mass CO2[kg]
# 
1.050e+02, 5.000e-01, -1.155e+03, 3.881e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.511e+02, 9.952e+02, 3.344e-08
1.050e+02, 5.000e-01, -1.125e+03, 4.386e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.787e+02, 9.976e+02, 3.352e-08
1.050e+02, 5.000e-01, -1.095e+03, 4.832e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.001e+02, 9.997e+02, 8.398e-02
1.050e+02, 5.000e-01, -1.065e+03, 4.803e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.004e+02, 9.999e+02, 8.400e-02
1.050e+02, 5.000e-01, -1.035e+03, 4.773e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.013e+02, 1.000e+03, 8.402e-02
1.050e+02, 5.000e-01, -1.005e+03, 4.744e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.027e+02, 1.001e+03, 8.405e-02
1.050e+02, 5.000e-01, -9.750e+02, 4.714e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.045e+02, 1.001e+03, 8.409e-02
1.050e+02, 5.000e-01, -9.450e+02, 4.685e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.065e+02, 1.001e+03, 8.413e-02
1.050e+02, 5.000e-01, -9.150e+02, 4.655e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.088e+02, 1.002e+03, 8.417e-02
1.050e+02, 5.000e-01, -8.850e+02, 4.640e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.116e+02, 1.003e+03, 4.632e-02
1.050e+02, 5.000e-01, -8.550e+02, 4.615e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.125e+02, 1.003e+03, 3.370e-02
1.050e+02, 5.000e-01, -8.250e+02, 4.586e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.130e+02, 1.003e+03, 3.370e-02
1.050e+02, 5.000e-01, -7.950e+02, 4.556e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.133e+02, 1.003e+03, 3.371e-02
1.050e+02, 5.000e-01, -7.650e+02, 4.526e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.135e+02, 1.003e+03, 3.371e-02
1.050e+02, 5.000e-01, -7.350e+02, 4.482e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.131e+02, 1.003e+03, 5.900e-02
1.050e+02, 5.000e-01, -7.050e+02, 4.448e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.136e+02, 1.003e+03, 6.744e-02
1.050e+02, 5.000e-01, -6.750e+02, 4.418e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.144e+02, 1.004e+03, 6.745e-02
1.050e+02, 5.000e-01, -6.450e+02, 4.389e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.153e+02, 1.004e+03, 6.746e-02
1.050e+02, 5.000e-01, -6.150e+02, 4.359e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.162e+02, 1.004e+03, 6.748e-02
1.050e+02, 5.000e-01, -5.850e+02, 4.330e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.173e+02, 1.004e+03, 6.749e-02
1.050e+02, 5.000e-01, -5.550e+02, 4.300e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.183e+02, 1.005e+03, 6.751e-02
1.050e+02, 5.000e-01, -5.250e+02, 4.271e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.193e+02, 1.005e+03, 6.752e-02
1.050e+02, 5.000e-01, -4.950e+02, 4.241e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.204e+02, 1.005e+03, 6.754e-02
1.050e+02, 5.000e-01, -4.650e+02, 4.211e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.216e+02, 1.005e+03, 8.022e-02
1.050e+02, 5.000e-01, -4.350e+02, 4.182e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.234e+02, 1.006e+03, 8.447e-02
1.050e+02, 5.000e-01, -4.050e+02, 4.152e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.252e+02, 1.006e+03, 8.450e-02
1.050e+02, 5.000e-01, -3.750e+02, 4.122e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.271e+02, 1.006e+03, 8.453e-02
1.050e+02, 5.000e-01, -3.450e+02, 4.093e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.285e+02, 1.007e+03, 6.764e-02
1.050e+02, 5.000e-01, -3.150e+02, 4.063e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.295e+02, 1.007e+03, 6.765e-02
1.050e+02, 5.000e-01, -2.850e+02, 4.034e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.305e+02, 1.007e+03, 6.767e-02
1.050e+02, 5.000e-01, -2.550e+02, 4.004e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.316e+02, 1.007e+03, 6.768e-02
1.050e+02, 5.000e-01, -2.250e+02, 3.975e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.329e+02, 1.007e+03, 6.769e-02
1.050e+02, 5.000e-01, -1.950e+02, 3.945e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.346e+02, 1.008e+03, 6.771e-02
1.050e+02, 5.000e-01, -1.650e+02, 3.916e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.367e+02, 1.008e+03, 6.773e-02
1.050e+02, 5.000e-01, -1.350e+02, 3.890e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.393e+02, 1.008e+03, 5.928e-02
1.050e+02, 5.000e-01, -1.050e+02, 3.875e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.414e+02, 1.008e+03, 3.389e-02
1.050e+02, 5.000e-01, -7.500e+01, 3.845e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.429e+02, 1.009e+03, 3.389e-02
1.050e+02, 5.000e-01, -4.500e+01, 3.815e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.446e+02, 1.009e+03, 3.390e-02
1.050e+02, 5.000e-01, -1.500e+01, 3.786e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.464e+02, 1.009e+03, 3.391e-02
1.750e+02, 5.000e-01, -1.185e+03, 3.567e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.309e+02, 9.936e+02, 3.339e-08
1.750e+02, 5.000e-01, -1.155e+03, 3.781e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.452e+02, 9.947e+02, 3.342e-08
1.750e+02, 5.000e-01, -1.125e+03, 4.216e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.702e+02, 9.968e+02, 3.349e-08
1.750e+02, 5.000e-01, -1.095e+03, 4.740e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.959e+02, 9.993e+02, 2.100e-02
1.750e+02, 5.000e-01, -1.065e+03, 4.803e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.003e+02, 9.999e+02, 8.399e-02
1.750e+02, 5.000e-01, -1.035e+03, 4.773e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.011e+02, 1.000e+03, 8.402e-02
1.750e+02, 5.000e-01, -1.005e+03, 4.744e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.026e+02, 1.001e+03, 8.405e-02
1.750e+02, 5.000e-01, -9.750e+02, 4.714e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.044e+02, 1.001e+03, 8.408e-02
1.750e+02, 5.000e-01, -9.450e+02, 4.685e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.065e+02, 1.001e+03, 8.413e-02
1.750e+02, 5.000e-01, -9.150e+02, 4.655e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.088e+02, 1.002e+03, 8.417e-02
1.750e+02, 5.000e-01, -8.850e+02, 4.640e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.118e+02, 1.003e+03, 4.632e-02
1.750e+02, 5.000e-01, -8.550e+02, 4.615e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.127e+02, 1.003e+03, 3.370e-02
1.750e+02, 5.000e-01, -8.250e+02, 4.586e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.132e+02, 1.003e+03, 3.370e-02
1.750e+02, 5.000e-01, -7.950e+02, 4.556e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.135e+02, 1.003e+03, 3.371e-02
1.750e+02, 5.000e-01, -7.650e+02, 4.526e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.137e+02, 1.003e+03, 3.371e-02
1.750e+02, 5.000e-01, -7.350e+02, 4.492e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.136e+02, 1.003e+03, 4.214e-02
1.750e+02, 5.000e-01, -7.050e+02, 4.448e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.136e+02, 1.003e+03, 6.744e-02
1.750e+02, 5.000e-01, -6.750e+02, 4.418e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.144e+02, 1.004e+03, 6.745e-02
1.750e+02, 5.000e-01, -6.450e+02, 4.389e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.153e+02, 1.004e+03, 6.746e-02
1.750e+02, 5.000e-01, -6.150e+02, 4.359e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.162e+02, 1.004e+03, 6.748e-02
1.750e+02, 5.000e-01, -5.850e+02, 4.330e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.172e+02, 1.004e+03, 6.749e-02
1.750e+02, 5.000e-01, -5.550e+02, 4.300e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.182e+02, 1.005e+03, 6.751e-02
1.750e+02, 5.000e-01, -5.250e+02, 4.271e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.193e+02, 1.005e+03, 6.752e-02
1.750e+02, 5.000e-01, -4.950e+02, 4.241e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.203e+02, 1.005e+03, 6.754e-02
1.750e+02, 5.000e-01, -4.650e+02, 4.211e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.214e+02, 1.005e+03, 8.022e-02
1.750e+02, 5.000e-01, -4.350e+02, 4.182e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.231e+02, 1.006e+03, 8.447e-02
1.750e+02, 5.000e-01, -4.050e+02, 4.152e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.250e+02, 1.006e+03, 8.450e-02
1.750e+02, 5.000e-01, -3.750e+02, 4.122e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.269e+02, 1.006e+03, 8.453e-02
1.750e+02, 5.000e-01, -3.450e+02, 4.093e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.285e+02, 1.007e+03, 6.764e-02
1.750e+02, 5.000e-01, -3.150e+02, 4.063e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.296e+02, 1.007e+03, 6.765e-02
1.750e+02, 5.000e-01, -2.850e+02, 4.034e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.307e+02, 1.007e+03, 6.767e-02
1.750e+02, 5.000e-01, -2.550e+02, 4.004e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.320e+02, 1.007e+03, 6.768e-02
1.750e+02, 5.000e-01, -2.250e+02, 3.975e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.333e+02, 1.007e+03, 6.769e-02
1.750e+02, 5.000e-01, -1.950e+02, 3.945e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.350e+02, 1.008e+03, 6.771e-02
1.750e+02, 5.000e-01, -1.650e+02, 3.916e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.371e+02, 1.008e+03, 6.773e-02
1.750e+02, 5.000e-01, -1.350e+02, 3.890e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.397e+02, 1.008e+03, 5.928e-02
1.750e+02, 5.000e-01, -1.050e+02, 3.875e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.417e+02, 1.009e+03, 3.389e-02
1.750e+02, 5.000e-01, -7.500e+01, 3.845e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.431e+02, 1.009e+03, 3.389e-02
1.750e+02, 5.000e-01, -4.500e+01, 3.815e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.447e+02, 1.009e+03, 3.390e-02
1.750e+02, 5.000e-01, -1.500e+01, 3.786e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.464e+02, 1.009e+03, 3.391e-02
2.450e+02, 5.000e-01, -1.185e+03, 3.554e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.299e+02, 9.936e+02, 3.338e-08
2.450e+02, 5.000e-01, -1.155e+03, 3.761e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.439e+02, 9.946e+02, 3.342e-08
2.450e+02, 5.000e-01, -1.125e+03, 4.191e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.688e+02, 9.967e+02, 3.349e-08
2.450e+02, 5.000e-01, -1.095e+03, 4.735e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.957e+02, 9.993e+02, 2.100e-02
2.450e+02, 5.000e-01, -1.065e+03, 4.803e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.002e+02, 9.999e+02, 8.399e-02
2.450e+02, 5.000e-01, -1.035e+03, 4.773e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.011e+02, 1.000e+03, 8.402e-02
2.450e+02, 5.000e-01, -1.005e+03, 4.744e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.026e+02, 1.001e+03, 8.405e-02
2.450e+02, 5.000e-01, -9.750e+02, 4.714e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.044e+02, 1.001e+03, 8.408e-02
2.450e+02, 5.000e-01, -9.450e+02, 4.685e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.064e+02, 1.001e+03, 8.412e-02
2.450e+02, 5.000e-01, -9.150e+02, 4.655e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.086e+02, 1.002e+03, 8.417e-02
2.450e+02, 5.000e-01, -8.850e+02, 4.626e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.110e+02, 1.002e+03, 8.421e-02
2.450e+02, 5.000e-01, -8.550e+02, 4.615e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.129e+02, 1.003e+03, 3.370e-02
2.450e+02, 5.000e-01, -8.250e+02, 4.586e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.134e+02, 1.003e+03, 3.370e-02
2.450e+02, 5.000e-01, -7.950e+02, 4.556e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.137e+02, 1.003e+03, 3.371e-02
2.450e+02, 5.000e-01, -7.650e+02, 4.526e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.139e+02, 1.003e+03, 3.371e-02
2.450e+02, 5.000e-01, -7.350e+02, 4.496e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.140e+02, 1.003e+03, 3.372e-02
2.450e+02, 5.000e-01, -7.050e+02, 4.448e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.136e+02, 1.003e+03, 6.744e-02
2.450e+02, 5.000e-01, -6.750e+02, 4.418e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.144e+02, 1.004e+03, 6.745e-02
2.450e+02, 5.000e-01, -6.450e+02, 4.389e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.152e+02, 1.004e+03, 6.746e-02
2.450e+02, 5.000e-01, -6.150e+02, 4.359e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.162e+02, 1.004e+03, 6.748e-02
2.450e+02, 5.000e-01, -5.850e+02, 4.330e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.172e+02, 1.004e+03, 6.749e-02
2.450e+02, 5.000e-01, -5.550e+02, 4.300e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.183e+02, 1.005e+03, 6.751e-02
2.450e+02, 5.000e-01, -5.250e+02, 4.271e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.193e+02, 1.005e+03, 6.752e-02
2.450e+02, 5.000e-01, -4.950e+02, 4.241e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.204e+02, 1.005e+03, 6.754e-02
2.450e+02, 5.000e-01, -4.650e+02, 4.212e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.214e+02, 1.005e+03, 6.755e-02
2.450e+02, 5.000e-01, -4.350e+02, 4.182e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.229e+02, 1.006e+03, 8.447e-02
2.450e+02, 5.000e-01, -4.050e+02, 4.152e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.248e+02, 1.006e+03, 8.450e-02
2.450e+02, 5.000e-01, -3.750e+02, 4.122e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.268e+02, 1.006e+03, 8.453e-02
2.450e+02, 5.000e-01, -3.450e+02, 4.093e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.284e+02, 1.007e+03, 6.764e-02
2.450e+02, 5.000e-01, -3.150e+02, 4.063e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.296e+02, 1.007e+03, 6.766e-02
2.450e+02, 5.000e-01, -2.850e+02, 4.034e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.309e+02, 1.007e+03, 6.767e-02
2.450e+02, 5.000e-01, -2.550e+02, 4.004e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.322e+02, 1.007e+03, 6.768e-02
2.450e+02, 5.000e-01, -2.250e+02, 3.975e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.336e+02, 1.007e+03, 6.770e-02
2.450e+02, 5.000e-01, -1.950e+02, 3.945e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.353e+02, 1.008e+03, 6.771e-02
2.450e+02, 5.000e-01, -1.650e+02, 3.915e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.374e+02, 1.008e+03, 6.773e-02
2.450e+02, 5.000e-01, -1.350e+02, 3.890e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.399e+02, 1.008e+03, 5.929e-02
2.450e+02, 5.000e-01, -1.050e+02, 3.875e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.419e+02, 1.009e+03, 3.389e-02
2.450e+02, 5.000e-01, -7.500e+01, 3.845e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.432e+02, 1.009e+03, 3.389e-02
2.450e+02, 5.000e-01, -4.500e+01, 3.815e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.448e+02, 1.009e+03, 3.390e-02
2.450e+02, 5.000e-01, -1.500e+01, 3.786e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.464e+02, 1.009e+03, 3.391e-02
3.150e+02, 5.000e-01, -1.185e+03, 3.611e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.337e+02, 9.938e+02, 3.339e-08
3.150e+02, 5.000e-01, -1.155e+03, 3.846e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.490e+02, 9.950e+02, 3.343e-08
3.150e+02, 5.000e-01, -1.125e+03, 4.340e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.761e+02, 9.973e+02, 3.351e-08
3.150e+02, 5.000e-01, -1.095e+03, 4.808e+07, 0.000e+00, 1.000e-06, 0.000e+00, 8.987e+02, 9.996e+02, 6.298e-02
3.150e+02, 5.000e-01, -1.065e+03, 4.803e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.002e+02, 9.999e+02, 8.399e-02
3.150e+02, 5.000e-01, -1.035e+03, 4.773e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.012e+02, 1.000e+03, 8.402e-02
3.150e+02, 5.000e-01, -1.005e+03, 4.744e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.027e+02, 1.001e+03, 8.405e-02
3.150e+02, 5.000e-01, -9.750e+02, 4.714e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.045e+02, 1.001e+03, 8.409e-02
3.150e+02, 5.000e-01, -9.450e+02, 4.685e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.065e+02, 1.001e+03, 8.413e-02
3.150e+02, 5.000e-01, -9.150e+02, 4.655e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.087e+02, 1.002e+03, 8.417e-02
3.150e+02, 5.000e-01, -8.850e+02, 4.626e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.111e+02, 1.003e+03, 8.421e-02
3.150e+02, 5.000e-01, -8.550e+02, 4.615e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.130e+02, 1.003e+03, 3.370e-02
3.150e+02, 5.000e-01, -8.250e+02, 4.586e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.135e+02, 1.003e+03, 3.370e-02
3.150e+02, 5.000e-01, -7.950e+02, 4.556e+07, 0.000e+00, 1.000e-06, 0.000e+00, 9.138e+02, 1.003e+03, 3.371e-02
